id,created,updated,title,content,tags,product,topic,locale,answers,creator
1475264,2024-11-20 16:00:07 -0800,2024-11-20 22:51:41 -0800,Ik wil graag weer E mail kunnen ontvangen en versturen,"<p>Ik heb geen vraag, maar vindt het allemaal erg ingewikkeld. Ik ben 81 jaar. Ik wil weer e mail ontvangen en versturen. Met vriendelijke groet, D.Mik </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,nl,1689233;,geda2006
1475267,2024-11-20 16:23:16 -0800,2024-11-20 21:33:02 -0800,"Two gmail accounts, same settings, can only get IMAP mail from one","<p>I use 2 different gmail accounts for different purposes. I get mail for AccountA via IMAP on Thunderbird, no problem, and have for years. For over a year now I've been unable to collect mail for my second-string address, AccountB, on Thunderbird, and have had to get it in the browser. </p><p>I've finally decided to do something about this. I removed AccountB from Thunderbird &amp; set it up again. I'm using the exact same settings (in Thunderbird and in Gmail) that I do for AccountA, the only difference is the password. I've double-checked the password, too. But when I try to connect, I get a pop-up: </p> <hr> <p>titled: Enter credentials for AccountB@gmail.com on <a href=""http://imap.gmail.com"" rel=""nofollow"">imap.gmail.com</a> [a very long URL which I've copied &amp; saved] page from Google: </p><p>400. That's an error. The server cannot process the request because it is malformed. It should not be retried. That's all we know. </p> <hr> <p>Thanks a heap, guys! </p><p>Is this problem coming from Thunderbird, or from Google? What do I do now? </p><p>Thanks, </p><p>MEC </p>",thunderbird;passwords-and-sign-in;,thunderbird,passwords-and-sign-in,en-US,1689222;,curtin.me
1475274,2024-11-20 18:30:41 -0800,2024-11-20 21:21:52 -0800,"in my message filtering, how do I specify that an email address exists in my address book","<p>I've set up filters to eliminate all the spam I get, using a White list and a Black list. While that mostly worked, I wanted a better idea. So I got rid of the blacklist, and just have a White list. If any email address isn't in the White list, I want the email to be automatically transferred to the Junk emal folder. </p><p>The concept seems to work, except that I want to also accept all email in my address book when it falls thru the whitelist filter, but I don't know how to specify this. Is it possible? </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1689219;,Don-Peters
1475280,2024-11-20 20:00:21 -0800,2024-11-20 20:29:17 -0800,file recovery after crash,"<p>My PC's hard drive crashed and took TBird's data files with it. </p><p>However, I created an email backup on an external drive two days earlier.  It consists of two folders full of files . </p><p>They are: maocg35b.default tcv0srue.default-release </p><p>I downloaded Thunderbird from this site and installed it.  If someone reading this is absolutely certain how to get the new installation to incorporate these data files, please respond with directions. </p>",thunderbird;installation-and-updates;,thunderbird,installation-and-updates,en-US,1689213;,larry41
1475288,2024-11-20 23:04:54 -0800,2024-11-20 23:04:54 -0800,"My PC was crushed, how to connect with new PC?","<p>Hello, My PC was crushed suddenly. I cannot the PC on again. Then I installed the Thunderbird to another PC and succussed, but I cannot catch the e-mail. Message on the inbox, no mail is found. </p><p>How can I connect again with new PC? Please tell me. </p><p>Sincerely </p>",thunderbird;accounts;,thunderbird,accounts,en-US,"",hattori.kei.b0
1475289,2024-11-20 23:08:47 -0800,2024-11-20 23:08:47 -0800,Donation,<p>I thought Thunderbird was free to use.  It's asking me to donate and I can't access my current emails from my account.   If this is free than why on earth do I HAVE to donate to get access to my emails.  That is not right.  Please help me. </p><p>Thank you Malcolm </p>,thunderbird;accounts;,thunderbird,accounts,en-US,"",mmaxwel2002
1475290,2024-11-20 23:29:42 -0800,2024-11-20 23:30:43 -0800,Adam Wrzesiński,"<p>Chciałem wpłcić darowizne, dokonałem przelewu na konto MZLA TECHNOLOGIES CORPORATION W NIEMCZECH tak jak w ubiegłym roku. Pieniadze się jednak wróciły.  Chcę wpłacic datetk nie mam innych możliwosci poza przelewem, opłaciłem koszty przelewu a mimo to przelew wrócił. Proszę o radę. </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1689238;,adam.wrzesinski1
1475291,2024-11-21 00:07:58 -0800,2024-11-21 00:08:44 -0800,Folder Creation,"<p>Hi,  </p><p>My company and I use your service and I'm doing an investigation by trying to track who created a sub-folder and when. I was wondering if someone could assist me with that or if you could potentially send me a step-by-step guide on how to do so myself?  </p><p>Your assistance in this regard would be appreciated.  </p><p>Thanks.  </p><p>Marlon. </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,1689242;,cindysswimschool
1475295,2024-11-21 01:21:00 -0800,2024-11-21 02:49:31 -0800,Geen inhoud meer in verstuurde mails,"<p>Sinds kort gebruik ik Thunderbird. Erg blij mee. Maar ik heb iets vreemds. Af en toe wil ik een mail teruglezen die ik eerder verzonden heb.  Die staat in de map Verzonden berichten. En als er een bijlage in die verzonden mail zit, dan is de rest van de inhoud verdwenen. Alleen de bijlage staat er nog in. </p><p>Is er iemand die dit herkent? En weet hoe dit op te lossen? Ik draai Thunderbird op een Macbook Air met de laatste systeem software en de laatste versie van Thunderbird. </p><p>Dank voor het meedenken! </p><p>Groetjes, Hans </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,nl,1689254;,hans176
1475297,2024-11-21 02:06:23 -0800,2024-11-21 02:06:23 -0800,nieuwe account,"<p>ik wil een acccount toevoegen. Dat lukt goed, configuraite wordt gevonden. Maar 1. bij IMAP krijg ik bericht dat de configuratie niet kan worden geverifieerd; 2. idem bij POP3; 3. bij Exchange kreeg ik eerst een bericht dat het gelukt was, maar ik kreeg geen enkele mail binnen in mijn IN postvak. Heb de account verwijderd en opnieuw willen toevoegen, zelfde procedure, zelfde problemen, en nu de boodschap 'Inkomende server bestaat al'. Wat doe ik mis? Thanks Jean </p>",thunderbird;accounts;,thunderbird,accounts,nl,"",jbourgeois679
