id,created,updated,title,content,tags,product,topic,locale,answers,creator
1537612,2025-09-23 17:02:21 -0700,2025-09-24 01:41:58 -0700,Still getting prompted to sign into gmail,"<p>Hi! I think I've removed every tie to an old gmail account on thunderbird, and yet it still prompts me to sign in every time I open it - please help! What can I do to stop this? </p>",thunderbird;passwords-and-sign-in;,thunderbird,passwords-and-sign-in,en-US,1766936;,smartshoe
1537618,2025-09-23 18:00:57 -0700,2025-09-23 19:12:34 -0700,Help me find import export tools,"<p>Tools &gt; ImportExportTools NG &gt; Import MBOX file, select the 2GB MBOX file [web:4]. </p>",thunderbird;import-and-export-email;,thunderbird,import-and-export-email,en-US,1766861;,Rachel.a.bowman10
1537623,2025-09-23 18:58:12 -0700,2025-09-24 01:35:41 -0700,I can not send out emails from Thunderbird.,"<p>I can not send out emails from Thunderbird.  I get the following message ""Sending of the message failed. The message could not be sent because the connection to Outgoing server (SMTP) <a href=""http://mail.xxxx.ca"" rel=""nofollow"">mail.xxxx.ca</a> timed out. Try again.""  I have not been able to find an answer to this problem.  I hope you can help.  Please note I am a Senior so please  be patient with me.   Thanks, Al </p>",thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,1766933;,retired_cga
1537635,2025-09-23 20:24:19 -0700,2025-09-23 21:54:31 -0700,Importing emails contained in a DAT file,"<p>I am trying to transition from Microsoft Outlook to Thunderbird.  An essential part of the puzzle that needs to be solved is how to migrate the many emails from Outlook into Thunderbird. </p><p>In Outlook, I can select several emails and forward them to myself, but they are bundled in a file with extension DAT.  Outlook has no trouble understanding the contents of the DAT file, but Thunderbird only sees a file it doesn't know what to do with. </p><p>Is there perhaps an addon for Thunderbird that can parse the DAT file contents into individual messages? </p>",thunderbird;import-and-export-email;,thunderbird,import-and-export-email,en-US,1766884;,tpgettys
1537642,2025-09-23 23:10:14 -0700,2025-09-23 23:16:23 -0700,How can I change the email message thread settings?,"<p>Here's the big problem. At some point suddenly all of the email message thread with a person start lining up in one email. If it's all lined up chronologically, then I can get through to whatever the part or date I want to read again, however, for whatever the crazy reasons, in some parts, it's not chronological and older dates are all mixed up, and it's giving me hell!!! I asked how I can make it all separate, my friend told me to do: </p><p>Daniela Rotaru </p><p>6:48 PM (4 hours ago) </p><p>to me try this, i found this as solution, but dont know how it will look after you vhange,  Maybe to try other gmail application?  </p><p>Turn off Conversation View: </p><pre>   Settings → “See all settings” → General → Conversation View → Off    This shows every email separately, strictly sorted by date. </pre> <p>But under 'General', there is no 'Conversation View', what the heck??? 😩 </p>",firefox-14301;firefox-1430;mac-os-x-1015;thunderbird;customization;,thunderbird,customization,en-US,1766893;,fareastsoulmusic
1537646,2025-09-23 23:58:05 -0700,2025-09-23 23:58:05 -0700,nem látom a levelezés és küldésikonját,<p><strong>félkövér szöveg</strong> </p>,thunderbird;accessibility;,thunderbird,accessibility,hu,"",marinyari1
1537652,2025-09-24 00:44:36 -0700,2025-09-24 01:34:56 -0700,"cancello l'email e me la rimette nella schermata , enon mi arrivano piu' email",<p>non mi cancellare l'email e non mi arrivano piu' email </p>,thunderbird;send-and-receive-email;needsinfo;,thunderbird,send-and-receive-email,it,1766932;,info13030
1537654,2025-09-24 01:08:32 -0700,2025-09-24 01:12:42 -0700,Kan geen e-mails verzenden.,"<p>Ontvang wel berichten, maar kan niet verzenden (misschien is wachtwoord niet goed) </p>",thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,1766925;,info13031
1537655,2025-09-24 01:08:54 -0700,2025-09-24 01:34:26 -0700,installazione Thunderbird su MacBook Pro,<p>Desidero Installare Thunderbird sul mio MacBook Pro  grazie </p>,thunderbird;install;,thunderbird,install,it,1766931;,caminitagaetano
1537656,2025-09-24 01:09:14 -0700,2025-09-24 01:09:14 -0700,не могу войти на почту,<p>не могу войти на почту </p>,thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",info12992
1537661,2025-09-24 01:42:40 -0700,2025-09-24 01:42:40 -0700,impossible d'envoyer des messages,<p>ma boîte mail ( Thunderbird) reçoit les messages mais refuse d'en envoyer </p>,thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,"",jpmbertrand
1537664,2025-09-24 01:57:21 -0700,2025-09-24 01:57:21 -0700,Reply All to Sent Message Disappearing,"<p>Hello, I reply all to sent messages so that the details of the previous email are on my mail and my additions to it (new email) are on top, with the same addressees so they don't have to be added again/aren't missed. This has worked for years with the sent message going in SENT I recently updated Thunderbird and now the sent messages have disappeared. Is this a me/user error or has something changed? And how can I make sure it works like it used to? Best wishes Tim </p>",thunderbird;send-and-receive-email;,thunderbird,send-and-receive-email,en-US,"",tim325
1537665,2025-09-24 01:59:06 -0700,2025-09-24 01:59:06 -0700,"error message 500 ""something went wrong""","<p>I am unable to get my email to work - when I open Thunderbird I get the message ""500 something went wrong and we couldn't complete your request"". New emails aren't coming through on my computer, nor can I delete existing emails. I can however still send and receive on my phone, which is weird. </p>",thunderbird;connectivity;,thunderbird,connectivity,en-US,"",tash2
1537669,2025-09-24 02:18:14 -0700,2025-09-24 02:18:14 -0700,"Thunderbird seems to modifiy local files, even if not obviously changed","<p>This is an annoyance rather than an issue. </p><p>I run Thunderbird as my email and I archive old mail to local folders, which I want to sync to Dropbox. </p><p>This works fine, and I have a suitable set of .MSF files (over 100, 000) synced to Dropbox. </p><p>BUT. Every now and then (not sure how often, I see dropbox is syncing ALL my thunderbird files, even if they have not been changed. </p><p>Can anyone explain how Dropbox determines when to sync? </p><p>Is it possible that for some reason Thunderbird does something to the files (for no apparent reason)?  </p><p>I have also asked the Dropbox forum what is the trigger for a file to be updated in Dropbox. </p><p>Thanks, Paul </p>",thunderbird;email-and-messaging;,thunderbird,email-and-messaging,en-US,"",PaulGButlerUK
