id,created,updated,title,content,tags,product,topic,locale,answers,creator
1414301,2023-05-25 17:27:46 -0700,2023-05-26 23:55:46 -0700,Single click being treated like double click in Thunderbird 102.11.0 (64-bit) as well as Zotero,"<p>Since I updated to Thunderbird 102.11.0 (64-bit) on Ubuntu 20.04, I have this persistent problem that single clicks in the list of messages are often, but not always, treated as if they were double clicks, opening the messages in a separate tab. This makes it very hard to use Thunderbird as the focus is constantly changing from the list of messages to another unwanted tab. I have also started seeing this problem in Zotero, which uses the same underlying interface as Thunderbird, so I believe it is a general problem impacting all applications that use that (XUL?) interface. This is not a mouse problem as I have seen this on two different computers using two different mice, one of which is connected to the computer via a cable. I also have not noticed this problem in any of the other applications I use, so it is limited to Mozilla apps (but I have not seen this in Firefox for whatever reason - I believe firefox no longer uses XUL, right?). </p><p>Thanks, David </p>",fix-problems;,thunderbird,troubleshooting,en-US,1582791;,dmkaplan2000
1414302,2023-05-25 17:35:53 -0700,2023-05-30 12:28:02 -0700,Setting permanent bigger font size for message text panel,<p>The attached screenshot shows the problem I have. Need to increase permanently the font size of the message text panel. Thank you. </p>,customize;,thunderbird,settings,en-US,1582787;1582903;1582914;1582970;1583320;,MurfOscar
1414303,2023-05-25 18:21:55 -0700,2023-05-29 03:11:52 -0700,Error message,"<p>Hola,  </p><p>Como puedo eliminar éste mensaje de error, me sale constantemente  </p><p>Falló el envío del mensaje. Ha ocurrido un error al enviar el mensaje. El servidor de correo respondió:  &lt;---@---.com&gt;: Recipient address rejected: Domain not found. Verifique el destinatario ""-----@-------.com"" y vuelva a intentarlo. O éste:  </p><p>Falló el envío del mensaje. Ha ocurrido un error al enviar el mensaje. El servidor de correo respondió:  &lt;- ---@----&gt;: Recipient address rejected: need fully-qualified address. Verifique el destinatario "" ---@----"" y vuelva a intentarlo. </p><p>Los mensajes ahn llegado a los destinatarios pero llevo dos semas recibiendo éstos mensajes  </p><p>Gracias por adelantado, saludos </p>",other;,thunderbird,other,es,1582894;1583123;1583144;,ignacioalegre
1414306,2023-05-25 19:19:06 -0700,2023-06-03 18:16:17 -0700,Thunderbird Layout,"<p>I am currently using Thundrbird 102.10.1 (64-bit). </p><p>For years I had Thunderbird set up to open the way I want it to: fullscreen, classic view but without the Tasks/Events pane (which I never use), and with the folders pane at a width that I had set to view all the folder names for each email account. </p><p>Something changed a few months ago. I don't know if it was concurrent with an update, but now when TB opens it still shows the classic view but not fullscreen, WITH the Tasks/Events pane and with the folders pane width smaller that I had set it to. </p><p>How can I make TB display the way I want it to instead of what it thinks I want? </p><p>Can anyone help? TIA </p>",customize;,thunderbird,settings,en-US,1582631;1582644;1582674;1583873;,FirefoxAC54
1414307,2023-05-25 19:31:42 -0700,2023-05-25 23:14:13 -0700,Retaining access to POP3 emails,"<p>I have used Thunderbird with a POP3 account for years - it has become a large, handy, easily searched database of important information.  MY ISP has forced me into Microsoft Office which doesn't support Thunderbird and, annoyed, I've jumped to Proton, which will allow me to continue with Thunderbird and to download my emails.  My question is this: </p><p>Now that my old email address is no longer supported, Thunderbird goes nuts throwing up a constant message about not being able to connect.  How do I stop this without deleting the actual account? (because if I do, I delete the entire database of emails associated with the account.). I just want to disable it so that it doesn't try to connect.  And then I will simply add in my Proton email and carry on from there.  At the moment, I get the message: ""Log in to account ""..."" failed."" and then three buttons - Enter new password, Cancel, Retry - but it doesn't stay concelled.  It just keeps nagging me.  And if I go into account settings, it won't let me disable the SMTP. </p>",other;,thunderbird,other,en-US,1582620;1582636;,skyreburn
1414309,2023-05-25 20:09:02 -0700,2023-05-27 04:55:05 -0700,Setup screens on startup,"<p>I just went to open Thunderbird and window popped up to setup email account. I have been using this for years. what the hell happened to my program for email? who has the time on checking email to set everything up again? Why wouldn't we be warned this was coming? Do I really have to set up all of my accounts again? What happened to my stored emails and folders that were setup? I am assuming the program updated, but honestly this pisses me off and makes me want to switch clients after decades of use. </p>",other;,thunderbird,other,en-US,1582638;1582640;1582642;1582653;1582688;1582831;1582845;,pmruzicka
1414311,2023-05-25 20:19:19 -0700,2023-09-15 20:27:11 -0700,Enlarging the text of the titles of incoming emails.,<p>How may I enlarge the text of the titles of incoming post? I have been able to enlarge the texts of those posts. </p>,other;,thunderbird,other,en-US,1582846;1583116;1583119;1604096;,Jamesrsamec41
1414314,2023-05-25 20:59:34 -0700,2023-05-27 20:43:18 -0700,email password not accepted,"<p>A week ago Sky forced me to change my password for geoff.bellx@sky.com. I made the change successfully but when I start TB it asks for a  password (as expected) but doesn't accept the new one, returning message: Sending of password for user geoff.bellx@sky.com did not succeed. Mail server <a href=""http://pop.tools.sky.com"" rel=""nofollow"">pop.tools.sky.com</a> responded: [SYS/TEMP] Server error - Please try again later. </p><p>I can access my messages using Sky's webmail, so the change has been applied. However the webmail offering is awful and I want TB back. </p><p>I have looked through many of your existing Qs and As but can't find any which help. Can you please advise a way forward, Thank you </p>",privacy-and-security_1;,thunderbird,privacy-and-security,en-US,1582784;1582939;,Geoff.
1414315,2023-05-25 21:01:47 -0700,2023-05-25 22:41:36 -0700,Moving from Windows Mail to Thunderbird,<p>Help importing my addresses (.iaf) from Windows Mail to Thunderbird  I have 12 of them and some of them Thunderbird do not accept my passwords </p>,download-and-install_1;,thunderbird,installation-and-updates,en-US,1582634;,Robed
1414322,2023-05-25 23:29:58 -0700,2023-06-02 13:17:44 -0700,"Account will not send email and there is no sent mail line, even after deleting and recreating",<p>This is a question out there for a week or more but I recently noticed that the sent mail category has disappeared.  This morning I removed the account and then reinstalled it.  EVERYTHING is configured correctly but nothing was fixed.  Ii am puzzled as I made no changes to anything before this started.  I hope someone out there has a suggestion I can follow and implement without screwing up my other accounts. </p>,other;,thunderbird,other,en-US,1582779;1583689;,lorilohman
1414323,2023-05-25 23:32:21 -0700,2023-05-26 03:12:21 -0700,Unable to logon,"<p>Hello, trying to resurrect my Thunderbird email, but having problem logging on. </p><pre>I am trying to reach my <a href=""http://bellsouth.net"" rel=""nofollow"">bellsouth.net</a> account and receive - </pre> <p>Unable to log due configuration problem, username or password. Using my <a href=""http://bellsouth.net"" rel=""nofollow"">bellsouth.net</a> account / password - suspect the Incoming POP3 SSl/TLS and SMTP SSl/TLS assignments may have changed since I set it up a couple years ago. </p><p>Please advise - Regards, JW </p>",other;,thunderbird,other,en-US,1582675;,jpw45
1414325,2023-05-25 23:54:35 -0700,2023-05-27 11:59:55 -0700,"COMO HAGO, PARA IMPORTAR CONTACTOS DESDE EL CORREO MAILBIRD ? - Gracias.","<p>BUENOS DÍAS. COMO HAGO, PARA IMPORTAR CONTACTOS DESDE EL CORREO MAILBIRD&nbsp;? - Gracias. </p>",download-and-install_1;,thunderbird,installation-and-updates,es,1582893;,pamenico1234
1414326,2023-05-26 00:05:09 -0700,2023-05-26 21:25:14 -0700,Thunderbird downloads duplicate email on my iMAC and not other new emails,<p>When I open up Thunderbird on my iMAC it keeps downloading the same duplicate message and doesn't download the remaining unread emails that are on the server.  I have the ability to see these new emails on my iPhone which doesn't use Thunderbird so the issue appears to be with Thunderbird.  I am on release 102.11.1 &amp; the iMAC is on 11.7.6. </p>,other;,thunderbird,other,en-US,1582774;,wkbennett4
1414328,2023-05-26 00:34:56 -0700,2023-05-27 01:16:57 -0700,Issues with Reply & Forward,<p>Problem started several days ago......driving me nuts&nbsp;!  Win 10 / X64 / Thunderbird 102.11.1 Comcast e-mail I use Malwarebytes and Norton </p><p>I can download from Comcast all my mails with no problems to Thunderbird. I can send New e-mails from Thunderbird with no issues. </p><p>However if I use REPLY or FORWARD to send a message I get an error box saying to check my settings. All y settings are fine because I can receive and send messages ( new ones) with no problems. It's only the reply and forward functions that give me the problem. Enclosed is screenshot of the message I get. Tried clearing cache as well as several other minor repairs to no avail. Any suggestions&nbsp;?  </p><p>Vlad </p>,fix-problems;,thunderbird,troubleshooting,en-US,1582765;1582772;1582786;1582788;1582789;1582793;1582794;1582809;1582813;,starka
1414329,2023-05-26 00:38:52 -0700,2023-05-26 00:38:52 -0700,gmail imap sync issues,"<p>Hello, I've been having an issue with gmail in my unified inbox where anything that I do with emails doesn't update unless I click on another folder and back to my inbox. Like if I delete an email, it looks like the last one on the list disappears until I click another folder and back, then the one I deleted will be gone and the other one still there. It also happens if I move an email to another folder. I have two other hotmail accounts that still work like they should, just email. </p>",fix-problems;,thunderbird,troubleshooting,en-US,"",lsone97
1414330,2023-05-26 00:39:00 -0700,2023-05-26 01:53:31 -0700,Lost password.,"<p>I have forgotten my password for Thunderbird. I tried to reset it but the recovery phone number is not in service. I have had Thunderbird email for about 20 years without any problems at all. I neglected to update my recovery phone number. My email address is @frontiernet.net. Frontier partnered up with Yahoo and is now and is now FrontierYahoo, thus I began signing into webmail at FrontierYahoo. Yahoo tells me to call Frontier support, but when I discontinued my service with Frontier they closed my account, and they can't access it to help me. Is there any way for me to recover my email. I have tried several password recovery programs but to no avail. Has anyone any suggestions? Thank you. </p>",privacy-and-security_1;,thunderbird,privacy-and-security,en-US,1582656;,neffrc1
