id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1618190,1431103,2023-11-15 18:01:33 -0800,2023-11-15 18:01:33 -0800,<p>None of the suggested on the right hand side  See also. </p>,jan.norwell,false,0,0
1618202,1431113,2023-11-15 21:53:06 -0800,2023-11-15 21:53:06 -0800,<p>?????? </p>,jrvetter,false,0,0
1618235,1431120,2023-11-16 02:54:41 -0800,2023-11-16 02:54:41 -0800,"<p>Thunderbird má ""modrou hrůzu"" jako ikonku už roky. Pokud sis tam nacpal domeček, snad víš, jak jsi to udělal. Jinak - ikony programů v systému Windows se mění například přes menu <strong>pravého tlačítka</strong> myši.  Příklad&gt; <strong>C:\ProgramData\Microsoft\Windows\Start Menu\Programs</strong> - Vlastnosti </p>",poljos-moz,false,0,0
1618247,1431120,2023-11-16 04:12:44 -0800,2023-11-16 04:37:41 -0800,"<p>Dík, ale to není to, o co mi šlo. Program má prostě na hlavním panelu ikonu domeček, je to v podstatě zástupe, ale <strong>po spuštění se ta ikona změní na jinou</strong>. Přesněji na originální thunderbird.exe, a ta změnit nejde. Ale ještě nedávno tam ikona zůstávala. No a prostě najednou jsem ji na liště po spuštění nemohl najít, mezi jinýma podobnýma... </p>",mi.seliga,false,0,0
1618251,1431120,2023-11-16 04:36:20 -0800,2023-11-16 04:36:20 -0800,"<ul><li> po spuštění se ta ikona změní na jinou </li></ul> <p>Asi bys měl počítač zkontrolovat na škodnou (MBAM + AdwCleaner).  Není normální, aby se takto chovala ikonka programu. </p>",poljos-moz,false,0,0
1618279,1431120,2023-11-16 06:42:41 -0800,2023-11-16 06:45:18 -0800,"<p>1. Odstráňte ikony zástupcov Thunderbirdu  z ""hlavní lišty"" a ak je náhodou aj na ploche, tak aj tam 2. Vyhľadajte súbor thunderbird.exe v počítači (C:\Program Files\Mozilla Thunderbird\thunderbird.exe), kliknite naň pravým tlačidlom myši a vyberte ""Odoslať kam.."" - ""Pracovná plocha - vytvoriť odkaz"". Odkaz by sa mal na pracovnej ploche zobraziť a mal by mať správny obrázok ikony - ako písal poljos ""modrou hrůzu"". 3. Chyťte túto ikonu Thunderbirdu (""modrou hrůzu"") ľavým tlačidlom myši a potiahnite ju nad  ""hlavní lištu"" a pustite myš - ""pripnite ju na Panel úloh"" 4. Hotovo </p>",Ansamb,false,0,0
1618252,1431122,2023-11-16 04:46:04 -0800,2023-11-16 04:46:04 -0800,"<p>This indicates that the email provider, <a href=""http://mail.dk"" rel=""nofollow"">mail.dk</a>, has changed requirements for their SMTP servers. If you post screenshot of your SMTP server settings for that account, someone here may have suggestions on what to change. We have been seeing such changes all year, as providers tighten security requirements. Some changes have been a simple as requiring full email addresses, or requiring password security. </p>",davidsk,false,0,0
1618268,1431122,2023-11-16 05:58:19 -0800,2023-11-16 05:58:19 -0800,<p>You're probably right. I have uploaded screenshots of the server settings. </p>,peter.lerche,false,0,0
1618269,1431122,2023-11-16 06:04:33 -0800,2023-11-16 06:04:33 -0800,"<p>I suggest trying ssl/tls or starttls to see if that does it .  and it may require trying different combinations of ports, either 465 or 587 to find the right combination. </p>",davidsk,false,0,0
1618295,1431124,2023-11-16 07:43:27 -0800,2023-11-16 07:43:27 -0800,"<p>Non credo ci sia un motivo particolare. Semplicemente Thunderbird 115 è più pesante delle versioni precedenti. Su un hardware non recente ne deriva un rallentamento delle prestazioni. Molto comunque dipende dalla dimensione dell'archivio e da come è distribuita la posta in cartelle e sottocartelle. </p><p>Più in generale, vale quanto detto qui -&gt; <a href=""https://support.mozilla.org/it/questions/1431017"" rel=""nofollow"">https://support.mozilla.org/it/questions/1431017</a> </p>",@next,false,0,0
1618296,1431125,2023-11-16 07:45:32 -0800,2023-11-16 07:45:32 -0800,<p>Mi spiace ma che io ricordi non è mai esistita una opzione del genere in Thunderbird. </p>,@next,false,0,0
1618246,1431136,2023-11-16 04:10:59 -0800,2023-11-16 04:10:59 -0800,"<p>Perdón, el título debería decir ""como firma"" y no ""que firma"":  </p><p>""No puedo reducir el tamaño de la imagen que pongo COMO firma y aparece enorme"". </p>",lupaks,false,0,0
1618249,1431136,2023-11-16 04:22:40 -0800,2023-11-16 04:22:40 -0800,"<p>Lo acabo de conseguir gracias a este vídeo en YouTube: <a href=""https://www.youtube.com/watch?v=trz-CMQLHZM"" rel=""nofollow"">https://www.youtube.com/watch?v=trz-CMQLHZM</a>. A partir del minuto 4:29 te dice cómo hacerlo: como si enviases un nuevo mail, configuras el tamaño de la imagen, pero en lugar de enviarlo, ""guardas como"" ese correo (con formato de archivo .html) y luego es ese el archivo que cuelgas en la configuración general (y no el archivo de imagen). </p>",lupaks,false,0,0
1618255,1431140,2023-11-16 05:22:38 -0800,2023-11-16 05:22:38 -0800,<p>AM using Supernova 115 </p>,10bremerelane,false,0,0
