id,created,updated,title,content,tags,product,topic,locale,answers,creator
1418503,2023-07-16 11:36:03 -0700,2023-07-16 11:36:03 -0700,Smart folders?,"<p>I see that Thunderbird has the idea of ""Unified Folders"" -- which I interpret as their version of ""Smart Folders"".  As far as I can tell, this is an all-or-nothing option.   What I would like the ability to do is to define my own ""Smart Folders"" to link material I need in that context.  I can't seem to find any information on whether this is possible, or it's not obvious (to me).  </p><p>I am running Thunderbird 115 Supernova. </p><p>Thanks. </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,"",forrie1
1418502,2023-07-16 11:29:41 -0700,2023-07-16 11:29:41 -0700,Thunderbird 115: Unified Inbox is missing an email account,"<p>I updated to Thunderbird 115. One of my email accounts is no longer showing up in the ""Unified Folders"" view. It is still there: it can be seen in the ""Favorites Folders"" and ""Unread Folders."" But I would like to use the Unified inbox. </p><p>How can I repair Thunderbird to see all accounts in the ""Unified Inbox""? I have already tried deleting the IMAP folder in my profile and letting Thunderbird create it again. This did not change anything. Also, (I do not know if this is relevant) I have four email accounts and two of them have the same domain name and a different username (e.g., mail@xxxx.com and name@xxxx.com). One email from this domain is showing up fine, but one is the one that is not showing up any longer. </p><p>Thanks for any advice. </p>",other;,thunderbird,other,en-US,"",smh
1418501,2023-07-16 11:01:13 -0700,2023-07-16 11:01:13 -0700,Global Local Inbox Setting,<p>Where is the Global Local Inbox Setting on version 115? The window that is called for on past articles is not the same and there is no setting. See attached image from web instructions and what I now see. Lost... </p>,other;,thunderbird,other,en-US,"",pmruzicka
1418499,2023-07-16 10:21:07 -0700,2023-07-16 10:21:07 -0700,Cartelle Speciali,"<p>Buongiorno a tutti, </p><p>Sto usando da poco ill vostro servizio Thunderbird peer vedere le mail che mi arrivano in parecchi indirizzi di posta elettronica. Una volta impostato il tutto il servizio funziona però vedo che nella parte sinistra dove ci sono gli indirizzi di posta elettronica non ci sono tutte le cartelle del tipo 'Posta in arrivo', ' posta inviata', 'Bozze', è possibile aggiungerle e sincronizzarle con il server principale&nbsp;? Allego un immagine dove si può vedere che l' account Yahoo mancano le cartelle 'Posta inviata e 'Bozze'.  </p><p>Riingraziando per un eventuale aiuto </p><p>Dario Italia </p>",customize;,thunderbird,customize-controls-options-and-add-ons,it,"",dario_gabrielli64
1418493,2023-07-16 08:46:27 -0700,2023-07-16 08:46:27 -0700,Can't save attachments in Thunderbird 115 on MacOS Ventura,"<p>Hi, </p><pre>   I've installed Thunderbird 115.0 over my old version (Thunderbird 102.x) and all works fine except the ability to save an attachment.  I tried clicking on ""Save"", choosing ""Save As..."" from the menu and right-clicking on the attachment but I don't get a dialog to choose the location.   </pre> <pre>  I'm assuming this is a bug but if there's some setting I need to change, I'm happy to do it. </pre> <p>Thanks for any help! </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,"",firefox1638
1418491,2023-07-16 08:27:27 -0700,2023-07-16 09:33:42 -0700,"Grid lines (or ""zebra striping"") in Message list view?","<p>In Thunderbird 115 (Supernova) is there a way to configure the Message list view so that it has grid lines, or ""zebra striping""?  I find it easier visually to look at. </p><p>Thanks! </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1590909;,forrie1
1418487,2023-07-16 07:21:09 -0700,2023-07-16 10:12:04 -0700,Problem with adding emails from polish email providers.,"<p>Hello, I have problem with adding email to thunderbird. </p><p>I am trying to add my <a href=""http://interia.pl"" rel=""nofollow"">interia.pl</a> or <a href=""http://wp.pl"" rel=""nofollow"">wp.pl</a> emails. Typing in email address and password it says that configuration found then I click done it says ""Unable to log in at server. Probably wrong configuration, username or password"". </p><p>I tried with built-in microsoft email client and it worked. </p><p>Thundebird version is 115.0. </p><p>Any ideas? </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1590914;,dragonex1235
1418485,2023-07-16 06:23:48 -0700,2023-07-16 06:44:45 -0700,Layout,"<p>I want to change the default layout to a 3 column,  e.g. files/emails/read emails. </p>",other;,thunderbird,other,en-US,1590890;,riteusa
1418484,2023-07-16 06:13:39 -0700,2023-07-16 10:37:43 -0700,Thunderbird  quote message not working,"<p>In the newest (current version) of thunderbird the option to quote the original message in a reply is not working. </p><p>When I select ""quote message"" in my reply  nothing happens?? </p><p>Help </p>",other;,thunderbird,other,en-US,1590891;1590916;1590918;1590920;1590921;1590922;1590923;,paulgritt
1418480,2023-07-16 03:24:21 -0700,2023-07-16 03:24:21 -0700,Calendar and contacts integration with Gnome on Ubuntu,"<p>Hi everyone! </p><p>Coming from Evolution I'm used to having the calendar events and contacts synchronized from CalDAV and CardDAV to the Gnome calendar and contacts app. Especially the calendar integration is really helpful for keeping up with daily meetings. Now with Thunderbird the calendar inside Thunderbird works great, but it shows ""No events"" in the Gnome calendar. </p><p>Ubuntu 22.04 Gnome Calendar: 41.2 Thunderbird: 115.0 (Mozilla Thunderbird Snap for Ubuntu) </p><p>I'm using Snap on Ubuntu, but I'm open to moving to another installation if that would be helpful. I'd LOVE to see this fixed somehow, or suggestions to getting this to work with any external tool that either integrates with Thunderbird or runs in the background, so no Evolution&nbsp;:-) </p><p>Thanks all and have a great day! </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,"",thomaslobker
