id,created,updated,title,content,tags,product,topic,locale,answers,creator
1424996,2023-09-24 08:55:12 -0700,2023-09-24 08:55:12 -0700,cannot recieve mail on rob003@mail.uk....  it has been ok for 5 years,"<p>I have an email Rob003@mail.uk for the past 3/4 days have not recieved any emails...... i can send ok.  I have had this address for quite a few years, for some reason mails have stopped. </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,"",rsward003
1424995,2023-09-24 08:49:34 -0700,2023-09-24 08:49:34 -0700,"when installing Thunderbird iam asked for a ""new"" password but the ne password I write in is not taken?",<p>Where in the the Thunderbird support page do I find the answer? </p>,download-and-install_1;,thunderbird,download-install-and-migration,en-US,"",jrmrz645
1424992,2023-09-24 08:25:56 -0700,2023-09-24 08:25:56 -0700,Feature Idea: Zooming the Thunderbird Calendar,"<p>Hi there, </p><p>I don't know if this is the best place to post an idea for Mozilla Thunderbird. For a long time I have been looking for a feature that would allow me to fit more time on one page of my calendar (in week view). I recently discovered the correct setting to change the number of hours displayed. </p><p>I've always tried using Ctrl+Mouse Wheel to zoom in and out, but it didn't change anything. I thought it would be a nice idea to map the above setting to the Ctrl+Wheel combination for zooming in and out, so you don't have to search through the settings. </p><p>Do you have any experience with this or is there an addon for this? </p><p>Thanks in advance </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,"",survellow
1424983,2023-09-24 05:43:41 -0700,2023-09-24 05:43:41 -0700,Moved Folders in Thunderbird; now Thunderbird deletes them secodns after opening,"<p>I have been using Thunderbird for years without any major issues. I started yesterday receiving a message that it could not write emails due to not enough space, etc. A lot of searching on the web and it seemed the best solution was to re-add my gmail account as an IMAP account rather than POP, which I did. Emails now worked correctly coming in. </p><p>I have a large number of folders organizing my emails under my original profile. Within Firefox, I moved them from my POP email to my IMAP email. I waited to make sure this was done successfully, as it would count through them at the bottom of the screen. Once this was done, I deleted the POP account. </p><p>Today, I opened Thunderbird and a lot of the folders are missing. The internet has been very little help, but I did manage to locate them in the Mail folder of the profile folders. If I move them to the corresponding location in the ImapMail folder (the msf and the file with no extension) they show up for a second in Thunderbird, then not just disappear, they are literally deleted from my hard drive. </p><p>Please help me get these emails back. Even if I have to find some way to make them readable outside of Thunderbird, that's fine. These are records I need to have access to. </p><p>It should not take rocket science to move a folder and I am seriously considering a different client now. </p>",other;,thunderbird,other,en-US,"",Sinaku
1424979,2023-09-24 04:19:55 -0700,2023-09-24 04:19:55 -0700,Mancata attivazione link,"<p>Buongiorno, non so come ma dopo aver scaricato la corrispondenza non si attivano più i link contenuti nella stessa. Non avendo conoscenze tali da poter risolvere il problema, chiedo aiuto a chiunque volesse dedicarmi un po del su tempo e conoscenza. Grazie. </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,it,"",pietrastore48
1424978,2023-09-24 03:59:18 -0700,2023-09-24 08:55:02 -0700,How do I get rid of a surplus section of 'Local Folders'?,"<p>I tried to get rid of an additional and interfering 'Local Folders. According to a helpful article, I should deal with that in 'Server Settings.'  </p><p>My Server Settings are in  'Account Settings' and only give connection instructions. It makes me surmise that there is something wrong that I won't be able to put right. </p><p>At least, understanding the problem makes me careful about checking for emails in odd places before complaining about my correspondent not responding. </p><p>However, is there something I could do without losing the main structure of Local Folders? With thanks, Ulrike </p>",other;,thunderbird,other,en-US,1605821;1605829;1605854;,u.i.hill
1424969,2023-09-24 01:32:56 -0700,2023-09-24 01:32:56 -0700,Message after starting thunderbird,"<p>Hello, </p><p>since several days i'm getting a message to install the virus.app TotalAV instantaneously after starting thunderbird ... this message is obviously not linked to a message in the mailing list (there is no mail header) ... it seems to be a mail independant fake and phishing message. I can't identify it or erase it or at least shift it to a junk folder. </p><p>What's  your idea ... thanx a lot. </p><p>You can find the german message as an appendix ... if there are difficulties to understand it ... i would translate it. </p>",other;,thunderbird,other,en-US,"",olaf3
1424967,2023-09-24 00:37:54 -0700,2023-09-24 08:52:31 -0700,Accounts & folder Selection,<p>Dear all; </p><p>My Problem in brief is that when i updated my Thunderbird to the new version 115.2.3  I faced big problem which is - </p><p>- cant select more than email at one time by using </p><pre>Ctrl - and by any way - shift and arrows in keyboard also didn't work- - this was fine in older version </pre> <p>- cant select multiple folders -also didn't work- this was fine in older version </p><p>- if this is new limitation from thunderbird i will not be solved - i will move to outlook faster . </p><p>big Reg please help&gt; </p>,other;,thunderbird,other,en-US,1605853;,abuaaws58
1424966,2023-09-24 00:37:17 -0700,2023-09-24 00:37:17 -0700,Can receive but cannot send emails,"<p>Over the last 6 months or so, failures to send email were occurring sporadically with Thunderbird for my wife's account with Comcast. Hitting the retry button on the popup or clicking the x button would at times result in sending the email. Presently, this does not work, nor does the option of entering the password when the prompt occurs during attempted sends. </p><p>Current version of TB is 115.2.2 (64-bit). SMTP port is 465, normal password and SSL/TLS and protocol is POP. </p><p>With mailnews.smtp.loglevel set to All, the console repots the following: </p><p>mailnews.smtp: Authentication failed: Temporary Failure (AEAA:4) SmtpClient.jsm:744:19 mailnews.send: Sending failed; Unable to authenticate to Outgoing server (SMTP) <a href=""http://smtp.comcast.net"" rel=""nofollow"">smtp.comcast.net</a>. Please check the password and verify the 'Authentication method' in 'Account Settings | Outgoing server (SMTP)'., exitCode=2153066805, originalMsgURI=mailbox-message://nobody@Local%20Folders/Drafts-username%<a href=""http://40comcast.net"" rel=""nofollow"">40comcast.net</a>#1 MessageSend.jsm:362:32 mailnews.smtp: Closing connection... SmtpClient.jsm:153:17 mailnews.smtp: Connecting to smtp://<a href=""http://smtp.comcast.net:465"" rel=""nofollow"">smtp.comcast.net:465</a> SmtpClient.jsm:123:19 mailnews.smtp: Connected SmtpClient.jsm:387:17 mailnews.smtp: S: 220 <a href=""http://resomta-h1p-027910.sys.comcast.net"" rel=""nofollow"">resomta-h1p-027910.sys.comcast.net</a> <a href=""http://resomta-h1p-027910.sys.comcast.net"" rel=""nofollow"">resomta-h1p-027910.sys.comcast.net</a> ESMTP server ready </p><p>SmtpClient.jsm:416:17 mailnews.smtp: C: EHLO [192.168.1.13] SmtpClient.jsm:591:19 mailnews.smtp: S: <a href=""http://250-resomta-h1p-027910.sys.comcast.net"" rel=""nofollow"">250-resomta-h1p-027910.sys.comcast.net</a> hello [73.194.144.239], pleased to meet you </p><p>250-HELP </p><p>250-AUTH LOGIN PLAIN XOAUTH2 </p><p>250-SIZE 36700160 </p><p>250-ENHANCEDSTATUSCODES </p><p>250-8BITMIME </p><p>250 OK </p><p>SmtpClient.jsm:416:17 mailnews.smtp: Possible auth methods: PLAIN,LOGIN SmtpClient.jsm:878:17 mailnews.smtp: Current auth method: PLAIN SmtpClient.jsm:631:17 mailnews.smtp: Authentication via AUTH PLAIN SmtpClient.jsm:646:21 mailnews.smtp: Socket closed. SmtpClient.jsm:498:17 mailnews.smtp: Authentication failed: Socket closed. SmtpClient.jsm:703:17 mailnews.smtp: Connecting to smtp://<a href=""http://smtp.comcast.net:465"" rel=""nofollow"">smtp.comcast.net:465</a> SmtpClient.jsm:123:19 mailnews.smtp: Connected SmtpClient.jsm:387:17 mailnews.smtp: S: 220 <a href=""http://resomta-c1p-023268.sys.comcast.net"" rel=""nofollow"">resomta-c1p-023268.sys.comcast.net</a> <a href=""http://resomta-c1p-023268.sys.comcast.net"" rel=""nofollow"">resomta-c1p-023268.sys.comcast.net</a> ESMTP server ready </p><p>SmtpClient.jsm:416:17 mailnews.smtp: C: EHLO [192.168.1.13] SmtpClient.jsm:591:19 mailnews.smtp: S: <a href=""http://250-resomta-c1p-023268.sys.comcast.net"" rel=""nofollow"">250-resomta-c1p-023268.sys.comcast.net</a> hello [73.194.144.239], pleased to meet you </p><p>250-HELP </p><p>250-AUTH LOGIN PLAIN XOAUTH2 </p><p>250-SIZE 36700160 </p><p>250-ENHANCEDSTATUSCODES </p><p>250-8BITMIME </p><p>250 OK </p><p>SmtpClient.jsm:416:17 mailnews.smtp: Possible auth methods: PLAIN,LOGIN SmtpClient.jsm:878:17 mailnews.smtp: Current auth method: PLAIN SmtpClient.jsm:631:17 mailnews.smtp: Authentication via AUTH PLAIN SmtpClient.jsm:646:21 mailnews.smtp: Socket closed. SmtpClient.jsm:498:17 mailnews.smtp: Authentication failed: Socket closed. SmtpClient.jsm:703:17 mailnews.smtp: Authentication failed: Socket closed. SmtpClient.jsm:744:19 mailnews.send: Sending failed; Unable to authenticate to Outgoing server (SMTP) <a href=""http://smtp.comcast.net"" rel=""nofollow"">smtp.comcast.net</a>. Please check the password and verify the 'Authentication method' in 'Account Settings | Outgoing server (SMTP)'., exitCode=2153066805, originalMsgURI=mailbox-message://nobody@Local%20Folders/Drafts-username%<a href=""http://40comcast.net"" rel=""nofollow"">40comcast.net</a>#1 MessageSend.jsm:362:32 mailnews.smtp: Closing connection... SmtpClient.jsm:153:17 mailnews.smtp: Failed to send ""AUTH PLAIN AGxpbmRhLm5vd2lja2lAY29tY2FzdC5uZXQAazhpNSt0MFwsOX1H"" because socket state is closed SmtpClient.jsm:579:21 NS_ERROR_ABORT: Password dialog canceled SmtpServer.jsm:282 Element.releaseCapture() is deprecated. Use Element.releasePointerCapture() instead. For more help <a href=""https://developer.mozilla.org/docs/Web/API/Element/releasePointerCapture"" rel=""nofollow"">https://developer.mozilla.org/docs/Web/API/Element/releasePointerCapture</a> 2 menupopup.js:160:13 </p><p>I have other email accounts that work correctly with comcast as POP and Imap in my accounts on several Windows 11 computers. My wife's account otherwise works correctly with Comcast's email tool accessed through a browser. In the log file above, ""username"" is substituted for the actual user name. </p><p>Please interpret what is happening and advise what actions might be appropriate to resolve the problem sending email with Thunderbird. </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,"",cn04
1424965,2023-09-24 00:36:55 -0700,2023-09-24 06:35:33 -0700,115 Supernova unhappy,"<p>Hi, </p><p>I just wanted to say that I dislike the 115 version and, for the first time, I've gone back to the previous 102 version. I'm so desperate, I even re-installed Outlook to see if it has improved in the meantime. </p><p>Actual question is: will newer versions go back to a sensible layout, as in pre-Supernova? If so, how can I know, since from now on I am rejecting any automatic updates?  </p><p>Pls consider this constructive criticism, and I'm really interested in knowing if you will develop something more similar to past versions. </p><p>Thanks and regards, Kim </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1605834;,kimotto
